Vf,theta,F,tip_deflection,max_stress
0.4778,30.0,3000.0,0.00043324455014540737,4203997.609748052
0.4778,30.0,3500.0,0.0005054519751696439,4904663.878039387
0.4778,30.0,4000.0,0.0005776594001938782,5605330.146330739
0.4778,30.0,4500.0,0.000649866825218114,6305996.414622075
0.4778,30.0,5000.0,0.0007220742502423469,7006662.68291342
0.4778,40.0,500.0,9.619921690361106e-05,563247.2287700459
0.4778,40.0,1000.0,0.00019239843380722212,1126494.4575400918
0.4778,40.0,1500.0,0.000288597650710833,1689741.686310136
0.4778,40.0,2000.0,0.00038479686761444423,2252988.9150801837
0.4778,40.0,2500.0,0.0004809960845180549,2816236.1438502306
0.4778,40.0,3000.0,0.000577195301421666,3379483.372620272
0.4778,40.0,3500.0,0.0006733945183252798,3942730.60139032
0.4778,40.0,4000.0,0.0007695937352288885,4505977.830160367
0.4778,40.0,4500.0,0.0008657929521325009,5069225.058930403
0.4778,40.0,5000.0,0.0009619921690361098,5632472.287700461
0.4778,50.0,500.0,0.00011446850927962263,611102.6383393493
0.4778,50.0,1000.0,0.00022893701855924525,1222205.2766786986
0.4778,50.0,1500.0,0.00034340552783886856,1833307.9150180505
0.4778,50.0,2000.0,0.0004578740371184905,2444410.553357397
0.4778,50.0,2500.0,0.0005723425463981113,3055513.1916967523
0.4778,50.0,3000.0,0.0006868110556777371,3666615.830036101
0.4778,50.0,3500.0,0.0008012795649573558,4277718.468375449
0.4778,50.0,4000.0,0.000915748074236981,4888821.106714794
0.4778,50.0,4500.0,0.0010302165835166053,5499923.745054142
0.4778,50.0,5000.0,0.0011446850927962226,6111026.383393505
0.4778,60.0,500.0,0.00012439724501409373,599985.3081186147
0.4778,60.0,1000.0,0.00024879449002818745,1199970.6162372294
0.4778,60.0,1500.0,0.00037319173504228283,1799955.9243558422
0.4778,60.0,2000.0,0.0004975889800563749,2399941.232474459
0.4778,60.0,2500.0,0.0006219862250704727,2999926.5405930784
0.4778,60.0,3000.0,0.0007463834700845657,3599911.8487116843
0.4778,60.0,3500.0,0.000870780715098658,4199897.156830309
0.4778,60.0,4000.0,0.0009951779601127498,4799882.464948918
0.4778,60.0,4500.0,0.0011195752051268457,5399867.773067531
0.4778,60.0,5000.0,0.0012439724501409454,5999853.081186157
0.4778,70.0,500.0,0.00012703189012695207,525542.0617805703
0.4778,70.0,1000.0,0.00025406378025390414,1051084.1235611406
0.4778,70.0,1500.0,0.0003810956703808569,1576626.185341715
0.4778,70.0,2000.0,0.0005081275605078083,2102168.247122281
0.4778,70.0,2500.0,0.0006351594506347588,2627710.308902854
0.4778,70.0,3000.0,0.0007621913407617138,3153252.37068343
0.4778,70.0,3500.0,0.0008892232308886666,3678794.4324639984
0.4778,70.0,4000.0,0.0010162551210156166,4204336.494244562
0.4778,70.0,4500.0,0.001143287011142575,4729878.556025128
0.4778,70.0,5000.0,0.0012703189012695177,5255420.617805708
0.4778,80.0,500.0,0.00012590113141210425,560559.0066941422
0.4778,80.0,1000.0,0.0002518022628242085,1121118.0133882845
0.4778,80.0,1500.0,0.000377703394236311,1681677.020082426
0.4778,80.0,2000.0,0.000503604525648417,2242236.026776569
0.4778,80.0,2500.0,0.0006295056570605206,2802795.0334707135
0.4778,80.0,3000.0,0.000755406788472622,3363354.040164852
0.4778,80.0,3500.0,0.000881307919884728,3923913.0468589943
0.4778,80.0,4000.0,0.001007209051296834,4484472.053553138
0.4778,80.0,4500.0,0.0011331101827089351,5045031.060247275
0.4778,80.0,5000.0,0.0012590113141210412,5605590.066941427
0.4778,90.0,500.0,0.00012481969874746467,563048.6822750503
0.4778,90.0,1000.0,0.00024963939749492935,1126097.3645501006
0.4778,90.0,1500.0,0.0003744590962423936,1689146.0468251505
0.4778,90.0,2000.0,0.0004992787949898587,2252194.7291002013
0.4778,90.0,2500.0,0.0006240984937373235,2815243.411375251
0.4778,90.0,3000.0,0.0007489181924847872,3378292.093650301
0.4778,90.0,3500.0,0.0008737378912322571,3941340.775925355
0.4778,90.0,4000.0,0.0009985575899797174,4504389.458200403
0.4778,90.0,4500.0,0.0011233772887271826,5067438.140475463
0.4778,90.0,5000.0,0.001248196987474647,5630486.822750502
0.5222,0.0,500.0,2.474047242284888e-05,701595.2323993919
0.5222,0.0,1000.0,4.948094484569776e-05,1403190.4647987839
0.5222,0.0,1500.0,7.422141726854663e-05,2104785.697198176
0.5222,0.0,2000.0,9.896188969139552e-05,2806380.9295975678
0.5222,0.0,2500.0,0.0001237023621142445,3507976.161996962
0.5222,0.0,3000.0,0.00014844283453709325,4209571.394396352
0.5222,0.0,3500.0,0.00017318330695994242,4911166.626795747
0.5222,0.0,4000.0,0.00019792377938279105,5612761.8591951355
0.5222,0.0,4500.0,0.00022266425180564024,6314357.091594528
0.5222,0.0,5000.0,0.000247404724228489,7015952.323993924
0.5222,10.0,500.0,2.9909674564899457e-05,745082.7183309759
0.5222,10.0,1000.0,5.9819349129798915e-05,1490165.4366619517
0.5222,10.0,1500.0,8.972902369469838e-05,2235248.1549929297
0.5222,10.0,2000.0,0.00011963869825959783,2980330.8733239034
0.5222,10.0,2500.0,0.00014954837282449713,3725413.591654878
0.5222,10.0,3000.0,0.00017945804738939676,4470496.309985859
0.5222,10.0,3500.0,0.00020936772195429663,5215579.028316827
0.5222,10.0,4000.0,0.00023927739651919566,5960661.746647807
0.5222,10.0,4500.0,0.0002691870710840948,6705744.46497878
0.5222,10.0,5000.0,0.00029909674564899426,7450827.183309756
0.5222,20.0,500.0,4.493599532902496e-05,762066.4559845251
0.5222,20.0,1000.0,8.987199065804992e-05,1524132.9119690503
0.5222,20.0,1500.0,0.0001348079859870749,2286199.36795358
0.5222,20.0,2000.0,0.00017974398131609983,3048265.8239381006
0.5222,20.0,2500.0,0.0002246799766451251,3810332.279922628
0.5222,20.0,3000.0,0.0002696159719741498,4572398.73590716
0.5222,20.0,3500.0,0.00031455196730317445,5334465.191891681
0.5222,20.0,4000.0,0.00035948796263219967,6096531.647876201
0.5222,20.0,4500.0,0.00040442395796122575,6858598.103860734
0.5222,20.0,5000.0,0.0004493599532902502,7620664.559845256
0.5222,30.0,500.0,6.661045873725798e-05,700347.1318621367
0.5222,30.0,1000.0,0.00013322091747451596,1400694.2637242733
0.5222,30.0,1500.0,0.00019983137621177327,2101041.3955864054
0.5222,30.0,2000.0,0.0002664418349490319,2801388.5274485466
0.5222,30.0,2500.0,0.00033305229368628907,3501735.6593106794
0.5222,30.0,3000.0,0.00039966275242354655,4202082.791172811
0.5222,30.0,3500.0,0.0004662732111608054,4902429.923034947
0.5222,30.0,4000.0,0.0005328836698980638,5602777.054897093
0.5222,30.0,4500.0,0.0005994941286353215,6303124.186759212
0.5222,30.0,5000.0,0.0006661045873725781,7003471.318621359
0.5222,40.0,500.0,8.874226740090781e-05,562882.8059922751
0.5222,40.0,1000.0,0.00017748453480181562,1125765.6119845503
0.5222,40.0,1500.0,0.00026622680220272254,1688648.4179768239
0.5222,40.0,2000.0,0.00035496906960363124,2251531.2239691005
0.5222,40.0,2500.0,0.0004437113370045362,2814414.0299613755
0.5222,40.0,3000.0,0.0005324536044054451,3377296.8359536477
0.5222,40.0,3500.0,0.0006211958718063517,3940179.6419459376
0.5222,40.0,4000.0,0.0007099381392072625,4503062.447938201
0.5222,40.0,4500.0,0.0007986804066081701,5065945.253930471
0.5222,40.0,5000.0,0.0008874226740090724,5628828.059922751
0.5222,50.0,500.0,0.00010559497908771293,611506.2391066916
0.5222,50.0,1000.0,0.00021118995817542586,1223012.4782133831
0.5222,50.0,1500.0,0.0003167849372631376,1834518.7173200757
0.5222,50.0,2000.0,0.0004223799163508517,2446024.9564267662
0.5222,50.0,2500.0,0.0005279748954385631,3057531.195533465
0.5222,50.0,3000.0,0.0006335698745262752,3669037.4346401514
0.5222,50.0,3500.0,0.0007391648536139905,4280543.673746844
0.5222,50.0,4000.0,0.0008447598327017034,4892049.9128535325
0.5222,50.0,4500.0,0.0009503548117894148,5503556.151960238
0.5222,50.0,5000.0,0.0010559497908771262,6115062.39106693
0.5222,60.0,500.0,0.00011475365895068098,600192.4873446253
0.5222,60.0,1000.0,0.00022950731790136197,1200384.9746892506
0.5222,60.0,1500.0,0.0003442609768520411,1800577.4620338727
0.5222,60.0,2000.0,0.00045901463580272394,2400769.949378501
0.5222,60.0,2500.0,0.0005737682947534051,3000962.4367231173
0.5222,60.0,3000.0,0.0006885219537040822,3601154.9240677455
0.5222,60.0,3500.0,0.0008032756126547649,4201347.411412361
0.5222,60.0,4000.0,0.0009180292716054479,4801539.898757002
0.5222,60.0,4500.0,0.001032782930556121,5401732.38610161
0.5222,60.0,5000.0,0.0011475365895068101,6001924.8734462345
0.5222,70.0,500.0,0.00011718300611036085,525984.8663183701
0.5222,70.0,1000.0,0.0002343660122207217,1051969.7326367402
0.5222,70.0,1500.0,0.0003515490183310833,1577954.5989551118
0.5222,70.0,2000.0,0.0004687320244414434,2103939.4652734804
0.5222,70.0,2500.0,0.0005859150305518047,2629924.3315918543
0.5222,70.0,3000.0,0.0007030980366621666,3155909.1979102236
0.5222,70.0,3500.0,0.0008202810427725276,3681894.064228595
0.5222,70.0,4000.0,0.0009374640488828868,4207878.930546961
0.5222,70.0,4500.0,0.0010546470549932432,4733863.796865336
0.5222,70.0,5000.0,0.0011718300611036094,5259848.663183709
0.5222,80.0,500.0,0.00011613819665854036,561087.6404147504
0.5222,80.0,1000.0,0.0002322763933170807,1122175.2808295009
0.5222,80.0,1500.0,0.0003484145899756199,1683262.9212442534
0.5222,80.0,2000.0,0.0004645527866341614,2244350.5616590017
0.5222,80.0,2500.0,0.0005806909832926988,2805438.2020737524
0.5222,80.0,3000.0,0.0006968291799512398,3366525.842488507
0.5222,80.0,3500.0,0.000812967376609781,3927613.4829032505
0.5222,80.0,4000.0,0.0009291055732683228,4488701.1233180035
0.5222,80.0,4500.0,0.0010452437699268546,5049788.763732754
0.5222,80.0,5000.0,0.0011613819665853976,5610876.404147505
0.5222,90.0,500.0,0.00011513936432250356,563512.4761994315
0.5222,90.0,1000.0,0.00023027872864500712,1127024.952398863
0.5222,90.0,1500.0,0.00034541809296751233,1690537.428598291
0.5222,90.0,2000.0,0.00046055745729001423,2254049.904797726
0.5222,90.0,2500.0,0.000575696821612513,2817562.3809971474
0.5222,90.0,3000.0,0.0006908361859350247,3381074.857196582
0.5222,90.0,3500.0,0.0008059755502575218,3944587.3333960157
0.5222,90.0,4000.0,0.0009211149145800285,4508099.809595452
0.5222,90.0,4500.0,0.0010362542789025327,5071612.285794878
0.5222,90.0,5000.0,0.001151393643225026,5635124.761994295
0.5667,0.0,500.0,2.290934275907467e-05,700603.7333316
0.5667,0.0,1000.0,4.581868551814934e-05,1401207.4666632
0.5667,0.0,1500.0,6.872802827722385e-05,2101811.1999947987
0.5667,0.0,2000.0,9.163737103629868e-05,2802414.9333264
0.5667,0.0,2500.0,0.00011454671379537327,3503018.6666579996
0.5667,0.0,3000.0,0.0001374560565544477,4203622.3999895975
0.5667,0.0,3500.0,0.00016036539931352242,4904226.133321195
0.5667,0.0,4000.0,0.00018327474207259736,5604829.8666528
0.5667,0.0,4500.0,0.00020618408483167168,6305433.599984392
0.5667,0.0,5000.0,0.00022909342759074654,7006037.333315999
0.5667,10.0,500.0,2.763904311273981e-05,743329.6476090242
0.5667,10.0,1000.0,5.527808622547962e-05,1486659.2952180484
0.5667,10.0,1500.0,8.291712933821953e-05,2229988.942827075
0.5667,10.0,2000.0,0.00011055617245095924,2973318.590436097
0.5667,10.0,2500.0,0.0001381952155636991,3716648.238045125
0.5667,10.0,3000.0,0.00016583425867643906,4459977.88565415
0.5667,10.0,3500.0,0.00019347330178917887,5203307.533263171
0.5667,10.0,4000.0,0.00022111234490191847,5946637.180872194
0.5667,10.0,4500.0,0.00024875138801465796,6689966.828481223
0.5667,10.0,5000.0,0.0002763904311273982,7433296.47609025
0.5667,20.0,500.0,4.137791844085599e-05,759371.3896673695
0.5667,20.0,1000.0,8.275583688171198e-05,1518742.779334739
0.5667,20.0,1500.0,0.00012413375532256818,2278114.1690021083
0.5667,20.0,2000.0,0.00016551167376342395,3037485.558669478
0.5667,20.0,2500.0,0.0002068895922042803,3796856.94833685
0.5667,20.0,3000.0,0.00024826751064513635,4556228.338004217
0.5667,20.0,3500.0,0.00028964542908599216,5315599.727671589
0.5667,20.0,4000.0,0.0003310233475268479,6074971.117338956
0.5667,20.0,4500.0,0.0003724012659677041,6834342.507006325
0.5667,20.0,5000.0,0.0004137791844085606,7593713.8966737
0.5667,30.0,500.0,6.118441442384777e-05,697742.0076355663
0.5667,30.0,1000.0,0.00012236882884769553,1395484.0152711326
0.5667,30.0,1500.0,0.00018355324327154297,2093226.0229066995
0.5667,30.0,2000.0,0.00024473765769539107,2790968.030542265
0.5667,30.0,2500.0,0.000305922072119238,3488710.0381778274
0.5667,30.0,3000.0,0.00036710648654308595,4186452.045813399
0.5667,30.0,3500.0,0.00042829090096693393,4884194.053448963
0.5667,30.0,4000.0,0.0004894753153907821,5581936.06108453
0.5667,30.0,4500.0,0.0005506597298146288,6279678.068720089
0.5667,30.0,5000.0,0.000611844144238476,6977420.076355655
0.5667,40.0,500.0,8.140251631521308e-05,562127.0684881584
0.5667,40.0,1000.0,0.00016280503263042616,1124254.1369763168
0.5667,40.0,1500.0,0.0002442075489456387,1686381.2054644693
0.5667,40.0,2000.0,0.0003256100652608523,2248508.2739526336
0.5667,40.0,2500.0,0.00040701258157606514,2810635.34244079
0.5667,40.0,3000.0,0.0004884150978912774,3372762.4109289385
0.5667,40.0,3500.0,0.0005698176142064883,3934889.479417087
0.5667,40.0,4000.0,0.0006512201305217047,4497016.547905267
0.5667,40.0,4500.0,0.0007326226468369146,5059143.616393408
0.5667,40.0,5000.0,0.0008140251631521303,5621270.68488158
0.5667,50.0,500.0,9.67930098561713e-05,607821.064611092
0.5667,50.0,1000.0,0.0001935860197123426,1215642.129222184
0.5667,50.0,1500.0,0.00029037902956851285,1823463.1938332752
0.5667,50.0,2000.0,0.0003871720394246852,2431284.258444368
0.5667,50.0,2500.0,0.00048396504928085456,3039105.323055464
0.5667,50.0,3000.0,0.0005807580591370257,3646926.3876665505
0.5667,50.0,3500.0,0.0006775510689932012,4254747.45227766
0.5667,50.0,4000.0,0.0007743440788493704,4862568.516888736
0.5667,50.0,4500.0,0.0008711370887055444,5470389.581499825
0.5667,50.0,5000.0,0.0009679300985617091,6078210.646110928
0.5667,60.0,500.0,0.00010514640738782389,595904.7970634841
0.5667,60.0,1000.0,0.00021029281477564777,1191809.5941269682
0.5667,60.0,1500.0,0.00031543922216347196,1787714.3911904448
0.5667,60.0,2000.0,0.00042058562955129555,2383619.1882539364
0.5667,60.0,2500.0,0.0005257320369391227,2979523.9853174197
0.5667,60.0,3000.0,0.0006308784443269439,3575428.7823808896
0.5667,60.0,3500.0,0.0007360248517147662,4171333.5794443684
0.5667,60.0,4000.0,0.0008411712591025911,4767238.376507873
0.5667,60.0,4500.0,0.0009463176664904142,5363143.17357134
0.5667,60.0,5000.0,0.0010514640738782453,5959047.9706348395
0.5667,70.0,500.0,0.00010734881523040247,526606.2891242174
0.5667,70.0,1000.0,0.00021469763046080495,1053212.5782484347
0.5667,70.0,1500.0,0.00032204644569120685,1579818.8673726525
0.5667,70.0,2000.0,0.0004293952609216099,2106425.1564968694
0.5667,70.0,2500.0,0.0005367440761520103,2633031.445621093
0.5667,70.0,3000.0,0.0006440928913824137,3159637.734745305
0.5667,70.0,3500.0,0.0007514417066128153,3686244.0238695242
0.5667,70.0,4000.0,0.0008587905218432198,4212850.312993739
0.5667,70.0,4500.0,0.0009661393370736166,4739456.602117951
0.5667,70.0,5000.0,0.0010734881523040206,5266062.891242186
0.5667,80.0,500.0,0.00010638250196383939,561445.566610609
0.5667,80.0,1000.0,0.00021276500392767878,1122891.133221218
0.5667,80.0,1500.0,0.0003191475058915181,1684336.6998318261
0.5667,80.0,2000.0,0.00042553000785535756,2245782.266442436
0.5667,80.0,2500.0,0.0005319125098191958,2807227.8330530464
0.5667,80.0,3000.0,0.0006382950117830362,3368673.3996636523
0.5667,80.0,3500.0,0.0007446775137468762,3930118.9662742554
0.5667,80.0,4000.0,0.0008510600157107151,4491564.532884872
0.5667,80.0,4500.0,0.0009574425176745536,5053010.099495476
0.5667,80.0,5000.0,0.0010638250196383916,5614455.666106093
0.5667,90.0,500.0,0.00010546748634755798,563835.4203074494
0.5667,90.0,1000.0,0.00021093497269511596,1127670.8406148988
0.5667,90.0,1500.0,0.00031640245904267597,1691506.2609223484
0.5667,90.0,2000.0,0.00042186994539023193,2255341.6812297977
0.5667,90.0,2500.0,0.0005273374317377911,2819177.1015372463
0.5667,90.0,3000.0,0.0006328049180853519,3383012.5218446967
0.5667,90.0,3500.0,0.0007382724044329099,3946847.9421521453
0.5667,90.0,4000.0,0.0008437398907804639,4510683.362459595
0.5667,90.0,4500.0,0.0009492073771280254,5074518.782767042
0.5667,90.0,5000.0,0.0010546748634755823,5638354.2030744925
0.6111,0.0,500.0,2.1276516954195208e-05,698473.8914777171
0.6111,0.0,1000.0,4.2553033908390416e-05,1396947.7829554342
0.6111,0.0,1500.0,6.382955086258557e-05,2095421.6744331527
0.6111,0.0,2000.0,8.510606781678083e-05,2793895.5659108683
0.6111,0.0,2500.0,0.00010638258477097588,3492369.4573885887
0.6111,0.0,3000.0,0.00012765910172517114,4190843.3488663053
0.6111,0.0,3500.0,0.0001489356186793663,4889317.240344024
0.6111,0.0,4000.0,0.00017021213563356166,5587791.131821737
0.6111,0.0,4500.0,0.00019148865258775675,6286265.023299459
0.6111,0.0,5000.0,0.00021276516954195175,6984738.914777177
0.6111,10.0,500.0,2.5562113381365433e-05,739763.8517190939
0.6111,10.0,1000.0,5.112422676273087e-05,1479527.7034381877
0.6111,10.0,1500.0,7.668634014409628e-05,2219291.5551572815
0.6111,10.0,2000.0,0.00010224845352546173,2959055.4068763754
0.6111,10.0,2500.0,0.0001278105669068271,3698819.2585954713
0.6111,10.0,3000.0,0.00015337268028819257,4438583.110314563
0.6111,10.0,3500.0,0.00017893479366955806,5178346.962033662
0.6111,10.0,4000.0,0.00020449690705092347,5918110.813752751
0.6111,10.0,4500.0,0.00023005902043228918,6657874.6654718425
0.6111,10.0,5000.0,0.0002556211338136542,7397638.517190943
0.6111,20.0,500.0,3.7992532076237804e-05,754077.1167152754
0.6111,20.0,1000.0,7.598506415247561e-05,1508154.233430551
0.6111,20.0,1500.0,0.0001139775962287132,2262231.3501458243
0.6111,20.0,2000.0,0.00015197012830495121,3016308.466861102
0.6111,20.0,2500.0,0.00018996266038118892,3770385.5835763747
0.6111,20.0,3000.0,0.0002279551924574264,4524462.7002916485
0.6111,20.0,3500.0,0.0002659477245336646,5278539.817006925
0.6111,20.0,4000.0,0.00030394025660990243,6032616.933722204
0.6111,20.0,4500.0,0.00034193278868614025,6786694.050437469
0.6111,20.0,5000.0,0.00037992532076237785,7540771.167152749
0.6111,30.0,500.0,5.589264699747845e-05,692832.6158615807
0.6111,30.0,1000.0,0.0001117852939949569,1385665.2317231614
0.6111,30.0,1500.0,0.00016767794099243512,2078497.8475847393
0.6111,30.0,2000.0,0.0002235705879899138,2771330.463446323
0.6111,30.0,2500.0,0.00027946323498739264,3464163.0793078984
0.6111,30.0,3000.0,0.00033535588198487025,4156995.6951694787
0.6111,30.0,3500.0,0.00039124852898234964,4849828.31103106
0.6111,30.0,4000.0,0.0004471411759798276,5542660.926892646
0.6111,30.0,4500.0,0.0005030338229773059,6235493.54275423
0.6111,30.0,5000.0,0.0005589264699747853,6928326.158615797
0.6111,40.0,500.0,7.415355746452533e-05,560986.5712933119
0.6111,40.0,1000.0,0.00014830711492905065,1121973.1425866238
0.6111,40.0,1500.0,0.00022246067239357618,1682959.7138799364
0.6111,40.0,2000.0,0.0002966142298581013,2243946.2851732476
0.6111,40.0,2500.0,0.0003707677873226277,2804932.8564665634
0.6111,40.0,3000.0,0.00044492134478715237,3365919.4277598727
0.6111,40.0,3500.0,0.0005190749022516772,3926905.999053191
0.6111,40.0,4000.0,0.0005932284597162026,4487892.570346495
0.6111,40.0,4500.0,0.0006673820171807272,5048879.141639805
0.6111,40.0,5000.0,0.0007415355746452554,5609865.712933127
0.6111,50.0,500.0,8.80450598950245e-05,599980.7915242292
0.6111,50.0,1000.0,0.000176090119790049,1199961.5830484584
0.6111,50.0,1500.0,0.0002641351796850712,1799942.3745726843
0.6111,50.0,2000.0,0.000352180239580098,2399923.166096917
0.6111,50.0,2500.0,0.0004402252994751219,2999903.95762114
0.6111,50.0,3000.0,0.0005282703593701424,3599884.7491453686
0.6111,50.0,3500.0,0.0006163154192651714,4199865.540669606
0.6111,50.0,4000.0,0.000704360479160196,4799846.332193834
0.6111,50.0,4500.0,0.0007924055390552211,5399827.1237180475
0.6111,50.0,5000.0,0.0008804505989502437,5999807.91524228
0.6111,60.0,500.0,9.556555977079384e-05,587075.5322152205
0.6111,60.0,1000.0,0.00019113111954158768,1174151.064430441
0.6111,60.0,1500.0,0.0002866966793123793,1761226.596645662
0.6111,60.0,2000.0,0.00038226223908317537,2348302.128860882
0.6111,60.0,2500.0,0.00047782779885396893,2935377.6610761127
0.6111,60.0,3000.0,0.0005733933586247586,3522453.193291324
0.6111,60.0,3500.0,0.0006689589183955511,4109528.7255065483
0.6111,60.0,4000.0,0.0007645244781663507,4696604.257721764
0.6111,60.0,4500.0,0.0008600900379371422,5283679.789937009
0.6111,60.0,5000.0,0.0009556555977079379,5870755.322152225
0.6111,70.0,500.0,9.752479548185248e-05,527419.0500449007
0.6111,70.0,1000.0,0.00019504959096370496,1054838.1000898015
0.6111,70.0,1500.0,0.0002925743864455562,1582257.1501347006
0.6111,70.0,2000.0,0.0003900991819274099,2109676.200179603
0.6111,70.0,2500.0,0.0004876239774092593,2637095.250224501
0.6111,70.0,3000.0,0.0005851487728911124,3164514.300269401
0.6111,70.0,3500.0,0.0006826735683729655,3691933.3503142972
0.6111,70.0,4000.0,0.0007801983638548198,4219352.400359206
0.6111,70.0,4500.0,0.0008777231593366669,4746771.450404107
0.6111,70.0,5000.0,0.0009752479548185186,5274190.500449002
0.6111,80.0,500.0,9.663186333634864e-05,561635.5492329289
0.6111,80.0,1000.0,0.00019326372667269727,1123271.0984658578
0.6111,80.0,1500.0,0.0002898955900090462,1684906.6476987877
0.6111,80.0,2000.0,0.00038652745334539454,2246542.1969317156
0.6111,80.0,2500.0,0.0004831593166817421,2808177.7461646455
0.6111,80.0,3000.0,0.0005797911800180924,3369813.2953975755
0.6111,80.0,3500.0,0.0006764230433544378,3931448.8446305073
0.6111,80.0,4000.0,0.0007730549066907891,4493084.393863431
0.6111,80.0,4500.0,0.0008696867700271304,5054719.943096351
0.6111,80.0,5000.0,0.0009663186333634842,5616355.492329291
0.6111,90.0,500.0,9.580178908877669e-05,564016.6697421485
0.6111,90.0,1000.0,0.00019160357817755338,1128033.339484297
0.6111,90.0,1500.0,0.00028740536726632897,1692050.0092264456
0.6111,90.0,2000.0,0.00038320715635510675,2256066.678968594
0.6111,90.0,2500.0,0.0004790089454438796,2820083.3487107367
0.6111,90.0,3000.0,0.0005748107345326579,3384100.018452891
0.6111,90.0,3500.0,0.0006706125236214362,3948116.688195037
0.6111,90.0,4000.0,0.0007664143127102135,4512133.357937188
0.6111,90.0,4500.0,0.0008622161017989848,5076150.027679336
0.6111,90.0,5000.0,0.0009580178908877592,5640166.697421473
0.6556,0.0,500.0,1.980337146280156e-05,695118.8771121207
0.6556,0.0,1000.0,3.960674292560312e-05,1390237.7542242415
0.6556,0.0,1500.0,5.941011438840466e-05,2085356.6313363607
0.6556,0.0,2000.0,7.921348585120623e-05,2780475.508448483
0.6556,0.0,2500.0,9.901685731400774e-05,3475594.3855606024
0.6556,0.0,3000.0,0.00011882022877680932,4170713.2626727214
0.6556,0.0,3500.0,0.00013862360023961083,4865832.139784841
0.6556,0.0,4000.0,0.00015842697170241247,5560951.016896966
0.6556,0.0,4500.0,0.0001782303431652142,6256069.894009087
0.6556,0.0,5000.0,0.00019803371462801547,6951188.771121205
0.6556,10.0,500.0,2.3640455135558203e-05,734275.3918002113
0.6556,10.0,1000.0,4.7280910271116406e-05,1468550.7836004226
0.6556,10.0,1500.0,7.092136540667477e-05,2202826.1754006348
0.6556,10.0,2000.0,9.456182054223281e-05,2937101.567200845
0.6556,10.0,2500.0,0.00011820227567779115,3671376.959001057
0.6556,10.0,3000.0,0.00014184273081334955,4405652.3508012695
0.6556,10.0,3500.0,0.00016548318594890782,5139927.742601479
0.6556,10.0,4000.0,0.00018912364108446562,5874203.13440169
0.6556,10.0,4500.0,0.0002127640962200239,6608478.526201902
0.6556,10.0,5000.0,0.0002364045513555823,7342753.918002114
0.6556,20.0,500.0,3.474416997490194e-05,746088.9408252938
0.6556,20.0,1000.0,6.948833994980389e-05,1492177.8816505875
0.6556,20.0,1500.0,0.00010423250992470579,2238266.8224758804
0.6556,20.0,2000.0,0.00013897667989960777,2984355.763301175
0.6556,20.0,2500.0,0.00017372084987451024,3730444.7041264693
0.6556,20.0,3000.0,0.00020846501984941157,4476533.644951761
0.6556,20.0,3500.0,0.00024320918982431402,5222622.585777058
0.6556,20.0,4000.0,0.00027795335979921554,5968711.52660235
0.6556,20.0,4500.0,0.00031269752977411777,6714800.467427646
0.6556,20.0,5000.0,0.0003474416997490205,7460889.408252939
0.6556,30.0,500.0,5.0705488970611454e-05,685583.1037414906
0.6556,30.0,1000.0,0.00010141097794122291,1371166.2074829813
0.6556,30.0,1500.0,0.00015211646691183438,2056749.3112244732
0.6556,30.0,2000.0,0.00020282195588244582,2742332.4149659625
0.6556,30.0,2500.0,0.000253527444853058,3427915.518707459
0.6556,30.0,3000.0,0.00030423293382366877,4113498.6224489463
0.6556,30.0,3500.0,0.0003549384227942804,4799081.726190437
0.6556,30.0,4000.0,0.00040564391176489163,5484664.829931925
0.6556,30.0,4500.0,0.000456349400735503,6170247.933673423
0.6556,30.0,5000.0,0.000507054889706116,6855831.037414918
0.6556,40.0,500.0,6.697284243822056e-05,559472.756478671
0.6556,40.0,1000.0,0.00013394568487644113,1118945.512957342
0.6556,40.0,1500.0,0.00020091852731466198,1678418.2694360144
0.6556,40.0,2000.0,0.00026789136975288226,2237891.025914684
0.6556,40.0,2500.0,0.0003348642121911043,2797363.7823933545
0.6556,40.0,3000.0,0.00040183705462932395,3356836.5388720287
0.6556,40.0,3500.0,0.0004688098970675449,3916309.2953506894
0.6556,40.0,4000.0,0.0005357827395057645,4475782.051829368
0.6556,40.0,4500.0,0.0006027555819439883,5035254.808308036
0.6556,40.0,5000.0,0.0006697284243822086,5594727.564786709
0.6556,50.0,500.0,7.933494138783083e-05,587846.5214191565
0.6556,50.0,1000.0,0.00015866988277566166,1175693.042838313
0.6556,50.0,1500.0,0.00023800482416349292,1763539.5642574723
0.6556,50.0,2000.0,0.0003173397655513233,2351386.085676626
0.6556,50.0,2500.0,0.0003966747069391545,2939232.607095779
0.6556,50.0,3000.0,0.00047600964832698585,3527079.1285149446
0.6556,50.0,3500.0,0.0005553445897148163,4114925.6499340944
0.6556,50.0,4000.0,0.0006346795311026466,4702772.171353252
0.6556,50.0,4500.0,0.0007140144724904787,5290618.692772415
0.6556,50.0,5000.0,0.000793349413878309,5878465.214191558
0.6556,60.0,500.0,8.600116622095655e-05,573609.7528270659
0.6556,60.0,1000.0,0.0001720023324419131,1147219.5056541318
0.6556,60.0,1500.0,0.00025800349866287144,1720829.2584811945
0.6556,60.0,2000.0,0.0003440046648838262,2294439.0113082635
0.6556,60.0,2500.0,0.0004300058311047832,2868048.7641353277
0.6556,60.0,3000.0,0.0005160069973257429,3441658.516962389
0.6556,60.0,3500.0,0.0006020081635466948,4015268.2697894573
